date,value,value_10yravg,sd_10yravg,value_1yravg,sd_1yravg,zscore_10yravg,zscore_1yravg
2019-02-01,-0.3377,NA,NA,-0.21670625000000002,0.3149596329338744,NA,0.3841563722720065
2019-03-01,-0.51146,NA,NA,-0.26492625000000003,0.3118247794043446,NA,0.7906162892857164
2019-04-01,-0.692325,NA,NA,-0.3298241666666667,0.3130851134554696,NA,1.1578347795986543
2019-05-01,-0.4235,NA,NA,-0.3491720833333334,0.3109145177716445,NA,0.2390622258470985
2019-06-01,-0.33965,NA,NA,-0.36022291666666667,0.30774397578077145,NA,-0.06685075350206776
2019-07-01,-0.46855,NA,NA,-0.36444583333333336,0.3089523203714107,NA,0.3369586819788782
2019-08-01,-0.005019999999999994,NA,NA,-0.31907583333333334,0.31912128556278163,NA,-0.9841268744561643
2019-09-01,-0.1379,NA,NA,-0.26930916666666666,0.293915613413669,NA,-0.44709828491389453
2019-10-01,0.043925000000000006,NA,NA,-0.22465083333333336,0.2976962202239156,NA,-0.9021808645448066
2019-11-01,-0.11654,NA,NA,-0.22008916666666667,0.29900490049065126,NA,-0.3463126072407106
2019-12-01,-0.240675,-0.17710416666666667,0.40464600091492636,-0.2733141666666667,0.2271977676130057,0.15710233930298645,-0.14365971554026086
2020-01-01,-0.33944,-0.17808400000000002,0.40489756532243265,-0.2974029166666667,0.21648317611997572,0.39851066990612094,0.19418175623049913
2020-02-01,-0.21905000000000002,-0.17888733333333334,0.4048822882526825,-0.2875154166666667,0.21718379182009892,0.09919590911223464,-0.3152418331630337
2020-03-01,3.907625,-0.14266920833333335,0.549884468034998,0.08074166666666664,1.222536460871661,-7.36571851684952,-3.13028155463338
2020-04-01,2.4935,-0.11855504166666668,0.599689452381203,0.34622708333333324,1.375715681717996,-4.355679479261991,-1.5608406193241533
2020-05-01,0.72808,-0.11800666666666668,0.6004390867472217,0.44219208333333326,1.3571812533410064,-1.4091132395297576,-0.21064829473800156
2020-06-01,0.27485,-0.12146687500000002,0.5969293142978433,0.4934004166666666,1.3364338335957213,-0.6639259716473801,0.16353253799228443
2020-07-01,0.04888000000000001,-0.125065375,0.5945656373297615,0.5365195833333333,1.3106746338387902,-0.29255874217891503,0.37205235437043765
2020-08-01,-0.210775,-0.12976620833333335,0.5929794050510558,0.5193733333333334,1.3197177418939616,0.13661316223906922,0.5532609816137489
2020-09-01,0.003250000000000001,-0.1303932916666667,0.5927970709583196,0.5311358333333333,1.3139433668642324,-0.22544526316673272,0.40175691483046916
2020-10-01,-0.011099999999999997,-0.12964395833333336,0.592891337502641,0.5265504166666667,1.3158927793732393,-0.19994213245324285,0.40858223792576015
2020-11-01,-0.28335,-0.13107520833333336,0.5930546942751966,0.5126495833333333,1.3241589604442552,0.25676348764555296,0.6011359716708601
2020-12-01,-0.420375,-0.13271366666666667,0.5935842724477856,0.4976745833333333,1.3344291396263428,0.4846175120966288,0.6879717746499443
2021-01-01,-0.45992,-0.13381154166666667,0.5940704662344486,0.4876345833333333,1.3417332534220232,0.5489390179592523,0.7062168138984727
2021-02-01,-0.617625,-0.1361746666666667,0.5954361189796956,0.45442,1.3655397367940767,0.8085675658344649,0.785070526410953
2021-03-01,-0.5283249999999999,-0.1388815416666667,0.596482168936472,0.08475749999999997,0.8481554904896432,0.652900419517504,0.7228421048669568
