date,weighted_z_1,weighted_z_2,weighted_z_3,weighted_z_4,weighted_z_5,weighted_z_6,weighted_z_7,total_weighted_z
2019-01-01,NA,0.12567378392639655,-0.13155148386886079,-0.05483383031637605,-0.14398186482351333,-0.07180216771309972,0.22469413824308937,-0.05180142455236396
2019-02-01,NA,0.10281663392497042,-0.13844785003005644,-0.016304929172200854,-0.17943070095940034,-0.07741163716437313,0.16346715643103243,-0.1453113269700279
2019-03-01,NA,0.09722518880770797,-0.022662402820555823,-0.051987094326733416,-0.15973131332276785,-0.09242442684409338,0.13059412764879882,-0.09898592085764368
2019-04-01,NA,0.08397549514472848,-0.09318517005210188,-0.08878300296236177,-0.17000369117833253,-0.11639965884155995,0.1212957675407439,-0.26310026034888373
2019-05-01,NA,0.06514401993633043,-0.15075609205684565,-0.09889095638842418,-0.13106789748174946,-0.14336978969796998,0.10224091520705321,-0.35669980048160566
2019-06-01,NA,0.0715277134197621,-0.15393600603952007,-0.165247182058638,-0.08062402382481873,-0.16029910182174395,0.08806266020864101,-0.40051594011631764
2019-07-01,NA,0.06886907144103217,-0.09243088937596086,-0.1622802913935417,-0.11439935878455174,-0.16383950214357543,0.05457188948408477,-0.4095090807725128
2019-08-01,NA,0.05986311373416224,-0.07673940846191554,-0.1412855459572539,-0.049735360130267615,-0.16040765454602257,0.04479236839413234,-0.32351248696716506
2019-09-01,NA,0.04613516754979674,-0.1090442924252214,-0.14717922981355805,-0.0980298210877188,-0.15802208829035463,0.03516563062358864,-0.4309746334434675
2019-10-01,NA,-0.17949552568535745,-0.12506638396458641,-0.16522927667960655,-0.1418689290950361,-0.15637924686494076,-0.06915661896647386,-0.8371959812560011
2019-11-01,NA,-0.009606372590093127,-0.1447501895933699,-0.13790275336319002,-0.05594105766178118,-0.15598218003453412,-0.09153953528386424,-0.5957220885268326
2019-12-01,NA,-0.09382779260234919,-0.08899326378201945,-0.11241768077470479,-0.039143206737020486,-0.15625073356133912,-0.13497302608020434,-0.6256057035376373
2020-01-01,NA,-0.1326492026155781,-0.024035371739372334,-0.13609623073834137,-0.07464533640006937,-0.1564979875087572,-0.18181837240364446,-0.7057425014057629
2020-02-01,NA,-0.1152204307285859,-0.008807069263055654,-0.13278644798659395,-0.02972283724514884,-0.15796883064792064,-0.14022467379905054,-0.5847302896703556
